date,raw,v2,joint
2008-06-17,0.0038166297343290114,0.0038166297343290114,0.0038166297343290114
2008-06-18,-0.006119043876561709,-0.006119043876561709,-0.006119043876561709
2008-06-19,-0.007559257210045638,-0.007559257210045638,-0.007559257210045638
2008-06-20,0.0017104240730893725,0.0017104240730893725,0.0017104240730893725
2008-06-23,0.008973320500792942,0.008973320500792942,0.008973320500792942
2008-06-24,-0.0009685352330530087,-0.0009685352330530087,-0.0009685352330530087
2008-06-25,-0.005063537079298842,-0.005063537079298842,-0.005063537079298842
2008-06-26,0.001692087321378038,0.001692087321378038,0.001692087321378038
2008-06-27,-0.0008328470651362611,-0.0008328470651362611,-0.0008328470651362611
2008-06-30,0.005693636424391204,0.005693636424391204,0.005693636424391204
2008-07-01,-0.0003926530193497121,-0.0003926530193497121,-0.0003926530193497121
2008-07-02,-0.01565625207146275,-0.01565625207146275,-0.01565625207146275
2008-07-03,-0.015752381348972964,-0.015752381348972964,-0.015752381348972964
2008-07-07,-0.006199571804994783,-0.00568632308046478,-0.00568632308046478
2008-07-08,0.000747030159044844,0.0006178307179008478,0.0006178307179008478
2008-07-09,-0.0009583671421954853,-0.0008229284357407166,-0.0008229284357407166
2008-07-10,0.0009976821853642907,0.0008571016356484886,0.0008571016356484886
2008-07-11,0.007290491328063023,0.006259858210357949,0.006259858210357949
2008-07-14,0.005312321849174861,0.0051097555020026275,0.0051097555020026275
2008-07-15,-0.0078080201912306794,-0.007297379922278779,-0.007297379922278779
2008-07-16,0.0,0.0,0.0
2008-07-17,-1.0292418061337137e-06,-9.507953575008422e-07,-9.507953575008422e-07
2008-07-18,0.00176531859282427,0.001656424824979231,0.001656424824979231
2008-07-21,-0.0008657840752584955,-0.000821036425291777,-0.000821036425291777
2008-07-22,-8.924281760370628e-05,-8.626867537408948e-05,-8.626867537408948e-05
2008-07-23,0.0021091617933462863,0.002048437691592695,0.002048437691592695
2008-07-24,-0.0004217188425849497,-0.0004217188425849497,-0.0004217188425849497
2008-07-25,0.01567708309416783,0.01567708309416783,0.01567708309416783
2008-07-28,0.002898645312054497,0.002898645312054497,0.002898645312054497
2008-07-29,0.0014996514393743592,0.001329273935548817,0.001329273935548817
2008-07-30,0.0003653526160267126,0.00032208471247196835,0.00032208471247196835
2008-07-31,-0.015512578873138031,-0.013917266831607749,-0.013917266831607749
2008-08-01,0.001395399962095948,0.0012514316525990485,0.0012514316525990485
2008-08-04,0.0027356371940611365,0.0024591022320823385,0.0024591022320823385
2008-08-05,0.0,0.0,0.0
2008-08-06,0.0,0.0,0.0
2008-08-07,0.0,0.0,0.0
2008-08-08,0.0,0.0,0.0
2008-08-11,0.0,0.0,0.0
2008-08-12,0.0,0.0,0.0
2008-08-13,0.0,0.0,0.0
2008-08-14,0.0,0.0,0.0
2008-08-15,0.0,0.0,0.0
2008-08-18,0.0,0.0,0.0
2008-08-19,0.0,0.0,0.0
2008-08-20,0.0,0.0,0.0
2008-08-21,0.0,0.0,0.0
2008-08-22,0.0,0.0,0.0
2008-08-25,0.0,0.0,0.0
2008-08-26,0.0,0.0,0.0
2008-08-27,0.0,0.0,0.0
2008-08-28,0.0,0.0,0.0
2008-08-29,0.0,0.0,0.0
2008-09-02,0.0,0.0,0.0
2008-09-03,0.0,0.0,0.0
2008-09-04,0.0,0.0,0.0
2008-09-05,0.0,0.0,0.0
2008-09-08,0.0,0.0,0.0
2008-09-09,0.0,0.0,0.0
2008-09-10,0.0,0.0,0.0
2008-09-11,0.0,0.0,0.0
2008-09-12,0.0,0.0,0.0
2008-09-15,0.0,0.0,0.0
2008-09-16,0.0,0.0,0.0
2008-09-17,0.0,0.0,0.0
2008-09-18,0.0,0.0,0.0
2008-09-19,0.0,0.0,0.0
2008-09-22,-8.19490020208158e-05,-8.19490020208158e-05,-8.19490020208158e-05
2008-09-23,0.1046153721050603,0.1046153721050603,0.1046153721050603
2008-09-24,0.007297821572103919,0.007297821572103919,0.007297821572103919
2008-09-25,0.0,0.0,0.0
2008-09-26,0.0,0.0,0.0
2008-09-29,0.0,0.0,0.0
2008-09-30,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0
2008-10-02,0.0,0.0,0.0
2008-10-03,0.0,0.0,0.0
2008-10-06,0.0,0.0,0.0
2008-10-07,0.0,0.0,0.0
2008-10-08,-3.288769737489435e-05,-8.866900652425364e-06,-8.866900652425364e-06
2008-10-09,0.008712442974547032,0.0023489746154804502,0.0023489746154804502
2008-10-10,-0.0015799231150450724,-0.00042595783107645557,-0.00042595783107645557
2008-10-13,0.005712627078555775,0.0015420436147416175,0.0015420436147416175
2008-10-14,0.0,0.0,0.0
2008-10-15,0.0,0.0,0.0
2008-10-16,0.0,0.0,0.0
2008-10-17,0.0,0.0,0.0
2008-10-20,0.0,0.0,0.0
2008-10-21,0.0,0.0,0.0
2008-10-22,0.0,0.0,0.0
2008-10-23,0.0,0.0,0.0
2008-10-24,0.0,0.0,0.0
2008-10-27,0.0,0.0,0.0
2008-10-28,0.0,0.0,0.0
2008-10-29,0.0,0.0,0.0
2008-10-30,-8.239780704901157e-05,-8.239780704901157e-05,-8.239780704901157e-05
2008-10-31,-0.008793524228614732,-0.008793524228614732,-0.008793524228614732
2008-11-03,0.0221161664736634,0.0221161664736634,0.0221161664736634
2008-11-04,0.008932053597731693,0.008932053597731693,0.008932053597731693
2008-11-05,0.008850465709070832,0.008850465709070832,0.008850465709070832
2008-11-06,0.0,0.0,0.0
2008-11-07,0.0,0.0,0.0
2008-11-10,0.0,0.0,0.0
2008-11-11,-2.6982537344381854e-05,-2.6982537344381854e-05,-2.6982537344381854e-05
2008-11-12,0.0030704339755343495,0.0030704339755343495,0.0030704339755343495
2008-11-13,-9.410142936613405e-05,-9.410142936613405e-05,-9.410142936613405e-05
2008-11-14,0.0,0.0,0.0
2008-11-17,-5.23096720594717e-05,-5.23096720594717e-05,-5.23096720594717e-05
2008-11-18,-0.02532183852044849,-0.02532183852044849,-0.02532183852044849
2008-11-19,0.0,0.0,0.0
2008-11-20,0.0,0.0,0.0
2008-11-21,0.0,0.0,0.0
2008-11-24,-9.465945863574098e-06,-7.018449722027978e-06,-7.018449722027978e-06
2008-11-25,-0.0010483822026079086,-0.0007773145847777283,-0.0007773145847777283
2008-11-26,0.0007302347015375601,0.0005414250457606839,0.0005414250457606839
2008-11-28,0.0032338148107454697,0.002395980971493297,0.002395980971493297
2008-12-01,0.026863859442581843,0.01990414770783552,0.01990414770783552
2008-12-02,0.010933584626003037,0.008079954472710446,0.008079954472710446
2008-12-03,-0.006504052325792049,-0.004075740791519861,-0.004075740791519861
2008-12-04,0.0013593653695683004,0.0009340209707727804,0.0009340209707727804
2008-12-05,-0.007257069120286119,-0.004976574756677487,-0.004976574756677487
2008-12-08,-0.01553831171806182,-0.010874167870572675,-0.010874167870572675
2008-12-09,0.006477134156663941,0.004447663294785827,0.004447663294785827
2008-12-10,-0.028481439800782257,-0.01824408265870949,-0.01824408265870949
2008-12-11,-0.008277480228293641,-0.005236922054569254,-0.005236922054569254
2008-12-12,1.87470453754425e-05,1.0008594408968997e-05,1.0008594408968997e-05
2008-12-15,0.003746125408045963,0.00199366485757245,0.00199366485757245
2008-12-16,0.007789677713821154,0.004145247921293367,0.004145247921293367
2008-12-17,0.023808681802571497,0.012600341297617642,0.012600341297617642
2008-12-18,0.007598798860445347,0.0039571681588372945,0.0039571681588372945
2008-12-19,-0.028224999262652456,-0.014808990339200929,-0.014808990339200929
2008-12-22,0.03578655488125833,0.018636392483849885,0.018636392483849885
2008-12-23,0.0003764638388882056,0.00017207550158651364,0.00017207550158651364
2008-12-24,-0.007460647016419238,-0.002946032036117996,-0.002946032036117996
2008-12-26,-0.002028295748979299,-0.0008010201394806926,-0.0008010201394806926
2008-12-29,-0.005845090922879577,-0.002290911332827955,-0.002290911332827955
2008-12-30,0.004302862580164016,0.0016846285193580562,0.0016846285193580562
2008-12-31,-0.0027925143230408426,-0.0010887154275253468,-0.0010887154275253468
2009-01-02,0.007298599594377072,0.003068376579787927,0.003068376579787927
2009-01-05,0.0033179348030116045,0.0014168637196539978,0.0014168637196539978
2009-01-06,0.010015664124439728,0.004261253421906466,0.004261253421906466
2009-01-07,-0.0016120521970622503,-0.0006850067107799602,-0.0006850067107799602
2009-01-08,0.00030104872135318275,0.000127285129880622,0.000127285129880622
2009-01-09,-0.0006730036815181832,-0.00029393718492283066,-0.00029393718492283066
2009-01-12,-0.0017730083621369515,-0.0007771091443573612,-0.0007771091443573612
2009-01-13,-0.0016043055706702974,-0.0008015089223152753,-0.0008015089223152753
2009-01-14,-0.0006055189665436028,-0.0003075648357655732,-0.0003075648357655732
2009-01-15,0.0,0.0,0.0
2009-01-16,0.0,0.0,0.0
2009-01-20,-1.2019108378005735e-06,-6.112245359898212e-07,-6.112245359898212e-07
2009-01-21,0.0022938844963816,0.0012814784263342725,0.0012814784263342725
2009-01-22,-0.006176461471300216,-0.0034854113556176667,-0.0034854113556176667
2009-01-23,0.005054340697188499,0.003579896697167748,0.003579896697167748
2009-01-26,0.00013950026941838244,0.00013950026941838244,0.00013950026941838244
2009-01-27,0.0068760058538340435,0.0068760058538340435,0.0068760058538340435
2009-01-28,0.0051573117000935816,0.0051573117000935816,0.0051573117000935816
2009-01-29,0.0022539289609485756,0.0022539289609485756,0.0022539289609485756
2009-01-30,0.0031330578035666055,0.0031330578035666055,0.0031330578035666055
2009-02-02,0.0007261419373416785,0.0007261419373416785,0.0007261419373416785
2009-02-03,0.0006237630407001833,0.0006237630407001833,0.0006237630407001833
2009-02-04,0.0013989225545297807,0.0013989225545297807,0.0013989225545297807
2009-02-05,0.001433578965034315,0.001433578965034315,0.001433578965034315
2009-02-06,0.0019528141818171683,0.0019528141818171683,0.0019528141818171683
2009-02-09,0.000765654752167817,0.000765654752167817,0.000765654752167817
2009-02-10,-0.0014140769425188653,-0.0014140769425188653,-0.0014140769425188653
2009-02-11,0.008880781238669762,0.008880781238669762,0.008880781238669762
2009-02-12,0.010997109949221527,0.010997109949221527,0.010997109949221527
2009-02-13,0.0,0.0,0.0
2009-02-17,-4.5287071289175614e-05,-4.5287071289175614e-05,-4.5287071289175614e-05
2009-02-18,-0.004629461181222272,-0.004629461181222272,-0.004629461181222272
2009-02-19,-0.008728880485136325,-0.008728880485136325,-0.008728880485136325
2009-02-20,-0.0008366091864450191,-0.0008366091864450191,-0.0008366091864450191
2009-02-23,0.0007370778225899183,0.0007370778225899183,0.0007370778225899183
2009-02-24,0.0001028800636722417,0.0001028800636722417,0.0001028800636722417
2009-02-25,0.0023932354627727425,0.0023932354627727425,0.0023932354627727425
2009-02-26,0.0013459797086337773,0.0013459797086337773,0.0013459797086337773
2009-02-27,0.0,0.0,0.0
2009-03-02,0.0,0.0,0.0
2009-03-03,0.0,0.0,0.0
2009-03-04,0.0,0.0,0.0
2009-03-05,0.0,0.0,0.0
2009-03-06,0.0,0.0,0.0
2009-03-09,0.0,0.0,0.0
2009-03-10,0.0,0.0,0.0
2009-03-11,0.0,0.0,0.0
2009-03-12,0.0,0.0,0.0
2009-03-13,0.0,0.0,0.0
2009-03-16,0.0,0.0,0.0
2009-03-17,-7.376886797246238e-06,-7.376886797246238e-06,-7.376886797246238e-06
2009-03-18,0.002884117858746902,0.002884117858746902,0.002884117858746902
2009-03-19,-0.003496801108385517,-0.003496801108385517,-0.003496801108385517
2009-03-20,0.008904456539253567,0.008904456539253567,0.008904456539253567
2009-03-23,-0.0049870982765422055,-0.0049870982765422055,-0.0049870982765422055
2009-03-24,-0.0013724123043079408,-0.0013724123043079408,-0.0013724123043079408
2009-03-25,-0.005441315190360179,-0.005441315190360179,-0.005441315190360179
2009-03-26,0.0015256504144521316,0.0015256504144521316,0.0015256504144521316
2009-03-27,0.00532705553706013,0.00532705553706013,0.00532705553706013
2009-03-30,-0.00024341758952628657,-0.00024341758952628657,-0.00024341758952628657
2009-03-31,-0.00012983163968200307,-0.00012983163968200307,-0.00012983163968200307
2009-04-01,0.007289766309515076,0.007289766309515076,0.007289766309515076
2009-04-02,-0.0019139172728772937,-0.0019139172728772937,-0.0019139172728772937
2009-04-03,0.02764340601095716,0.02764340601095716,0.02764340601095716
2009-04-06,0.013371607355076415,0.013371607355076415,0.013371607355076415
2009-04-07,0.02664957895023125,0.023826704124765147,0.023826704124765147
2009-04-08,0.0015526338530742706,0.0013064143190725161,0.0013064143190725161
2009-04-09,-0.0030717535001734534,-0.002103315616734349,-0.002103315616734349
2009-04-13,0.0019959485862338783,0.0013707411795954357,0.0013707411795954357
2009-04-14,0.002999748635647346,0.002039305838545769,0.002039305838545769
2009-04-15,0.0,0.0,0.0
2009-04-16,0.0,0.0,0.0
2009-04-17,0.0,0.0,0.0
2009-04-20,0.0,0.0,0.0
2009-04-21,0.0,0.0,0.0
2009-04-22,0.0,0.0,0.0
2009-04-23,0.0,0.0,0.0
2009-04-24,0.0,0.0,0.0
2009-04-27,-5.0312572167428524e-05,-3.664654005552363e-05,-3.664654005552363e-05
2009-04-28,-0.00021006411688203437,-0.0001524588297056868,-0.0001524588297056868
2009-04-29,0.005494672496579839,0.003968538512873601,0.003968538512873601
2009-04-30,0.0036709456875510145,0.002651594814075116,0.002651594814075116
2009-05-01,0.010642626243896915,0.007725491010659219,0.007725491010659219
2009-05-04,0.007759718374575789,0.005654035980383478,0.005654035980383478
2009-05-05,0.003208359424319529,0.002334769849389528,0.002334769849389528
2009-05-06,-0.006981567100998414,-0.006461025096748914,-0.006461025096748914
2009-05-07,0.0024812465645134107,0.0024416174782395466,0.0024416174782395466
2009-05-08,-0.010081956611553455,-0.010081956611553455,-0.010081956611553455
2009-05-11,-0.01627774345723487,-0.01627774345723487,-0.01627774345723487
2009-05-12,-0.00809541731308336,-0.00809541731308336,-0.00809541731308336
2009-05-13,0.015434612211789428,0.015434612211789428,0.015434612211789428
2009-05-14,-0.0014187682486189518,-0.0014187682486189518,-0.0014187682486189518
2009-05-15,-0.015512285294917915,-0.01381717108330689,-0.01381717108330689
2009-05-18,0.0031061758026755277,0.002762527872926453,0.002762527872926453
2009-05-19,0.011910588922247287,0.009478751713292783,0.009478751713292783
2009-05-20,0.0,0.0,0.0
2009-05-21,0.0,0.0,0.0
2009-05-22,0.0,0.0,0.0
2009-05-26,0.0,0.0,0.0
2009-05-27,0.0,0.0,0.0
2009-05-28,0.0,0.0,0.0
2009-05-29,0.0,0.0,0.0
2009-06-01,-6.912398666045705e-05,-5.230776682388057e-05,-5.230776682388057e-05
2009-06-02,0.004591741108338595,0.003493577557074941,0.003493577557074941
2009-06-03,0.011872377137025153,0.009492672772763078,0.009492672772763078
2009-06-04,-0.0048448383705039285,-0.003948494703809905,-0.003948494703809905
2009-06-05,-0.00045421222056960724,-0.0003489592945272179,-0.0003489592945272179
2009-06-08,-0.0026440654308313954,-0.0020503675710009327,-0.0020503675710009327
2009-06-09,-0.009656835356108761,-0.007513726076376193,-0.007513726076376193
2009-06-10,0.002088891503547719,0.0016875003507394754,0.0016875003507394754
2009-06-11,0.00891128193217182,0.007804433561347546,0.007804433561347546
2009-06-12,-0.0030637424933245955,-0.002785165680702134,-0.002785165680702134
2009-06-15,0.005418660667955912,0.005394312886270175,0.005394312886270175
2009-06-16,0.005740696458074098,0.005683113353545518,0.005683113353545518
2009-06-17,0.0,0.0,0.0
2009-06-18,0.0,0.0,0.0
2009-06-19,0.0,0.0,0.0
2009-06-22,-6.076542195903099e-05,-6.076542195903099e-05,-6.076542195903099e-05
2009-06-23,-0.007815021870240486,-0.007815021870240486,-0.007815021870240486
2009-06-24,-0.01434140323370286,-0.01434140323370286,-0.01434140323370286
2009-06-25,0.0,0.0,0.0
2009-06-26,0.0,0.0,0.0
2009-06-29,0.0,0.0,0.0
2009-06-30,0.0,0.0,0.0
2009-07-01,-7.45446239553267e-05,-7.45446239553267e-05,-7.45446239553267e-05
2009-07-02,-0.0033901239134569282,-0.0033901239134569282,-0.0033901239134569282
2009-07-06,0.0033637513765916553,0.0033637513765916553,0.0033637513765916553
2009-07-07,0.009500723111372799,0.009500723111372799,0.009500723111372799
2009-07-08,-0.016447547466691227,-0.016447547466691227,-0.016447547466691227
2009-07-09,0.01184328689448466,0.01184328689448466,0.01184328689448466
2009-07-10,0.0003246929468411403,0.0003150830903132094,0.0003150830903132094
2009-07-13,-0.007691431199894981,-0.006882118621579381,-0.006882118621579381
2009-07-14,0.001101028162148597,0.0010318973964220982,0.0010318973964220982
2009-07-15,0.004168240271172542,0.003808965691566508,0.003808965691566508
2009-07-16,-0.0034208066461298902,-0.00318830074193775,-0.00318830074193775
2009-07-17,0.011512843998520393,0.010846728292415689,0.010846728292415689
2009-07-20,0.00613821274221249,0.0057680106522769,0.0057680106522769
2009-07-21,0.00552810099872084,0.004785348479604842,0.004785348479604842
2009-07-22,0.002269029015948794,0.001923668723160666,0.001923668723160666
2009-07-23,-0.0016721550703364054,-0.0013965343420234719,-0.0013965343420234719
2009-07-24,-0.001059612007012693,-0.0009111754949648388,-0.0009111754949648388
2009-07-27,-0.0008578413135291135,-0.0008351115490428596,-0.0008351115490428596
2009-07-28,-0.0010935155564505525,-0.0010622010583289112,-0.0010622010583289112
2009-07-29,-0.0024086708317032587,-0.0023359183957120857,-0.0023359183957120857
2009-07-30,4.506181664391999e-05,4.360709537659389e-05,4.360709537659389e-05
2009-07-31,0.00394890776044411,0.0037971226691629807,0.0037971226691629807
2009-08-03,0.0011062541766631998,0.0010638731834827725,0.0010638731834827725
2009-08-04,-0.003190271388920223,-0.003090155340230489,-0.003090155340230489
2009-08-05,-0.0022214701806331917,-0.0021580515161004664,-0.0021580515161004664
2009-08-06,0.001984099337127416,0.001984099337127416,0.001984099337127416
2009-08-07,0.000669910482435398,0.000669910482435398,0.000669910482435398
2009-08-10,-0.0006868969997343243,-0.0006868969997343243,-0.0006868969997343243
2009-08-11,-0.00030288371305095443,-0.00030288371305095443,-0.00030288371305095443
2009-08-12,0.0007967621532288783,0.0007967621532288783,0.0007967621532288783
2009-08-13,-0.0006902029000468478,-0.0006902029000468478,-0.0006902029000468478
2009-08-14,-0.0059133641398480315,-0.0059133641398480315,-0.0059133641398480315
2009-08-17,0.0032854548895857472,0.0032854548895857472,0.0032854548895857472
2009-08-18,0.0016786551780553793,0.0016786551780553793,0.0016786551780553793
2009-08-19,0.0031794935613717276,0.0031794935613717276,0.0031794935613717276
2009-08-20,0.004478253010539455,0.004478253010539455,0.004478253010539455
2009-08-21,0.0015901040636437452,0.0015901040636437452,0.0015901040636437452
2009-08-24,0.013224241759387474,0.013224241759387474,0.013224241759387474
2009-08-25,0.004125403437092641,0.004125403437092641,0.004125403437092641
2009-08-26,0.0,0.0,0.0
2009-08-27,0.0,0.0,0.0
2009-08-28,0.0,0.0,0.0
2009-08-31,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0
2009-09-02,-3.8646750576284904e-05,-3.8646750576284904e-05,-3.8646750576284904e-05
2009-09-03,-0.0034437396830275238,-0.0034437396830275238,-0.0034437396830275238
2009-09-04,-3.824589374802965e-05,-3.824589374802965e-05,-3.824589374802965e-05
2009-09-08,-0.005415322899762786,-0.005415322899762786,-0.005415322899762786
2009-09-09,-0.0015811093583422524,-0.0015811093583422524,-0.0015811093583422524
2009-09-10,-0.011511977158062878,-0.011511977158062878,-0.011511977158062878
2009-09-11,0.0,0.0,0.0
2009-09-14,0.0,0.0,0.0
2009-09-15,0.0,0.0,0.0
2009-09-16,0.0,0.0,0.0
2009-09-17,0.0,0.0,0.0
2009-09-18,0.0,0.0,0.0
2009-09-21,0.0,0.0,0.0
2009-09-22,0.0,0.0,0.0
2009-09-23,-5.4129452426958056e-05,-5.4129452426958056e-05,-5.4129452426958056e-05
2009-09-24,0.0013417610522665833,0.0013417610522665833,0.0013417610522665833
2009-09-25,-0.0121621890099789,-0.0121621890099789,-0.0121621890099789
2009-09-28,0.0,0.0,0.0
2009-09-29,0.0,0.0,0.0
