cap,cush,joint,prob_n,overlay,IS_sh,IS_cagr,IS_dd,IS_vol,IS_worst,OOS_sh,OOS_cagr,OOS_dd,OOS_vol,OOS_worst
CAP8,S07,V2,0,BOOK,-0.11039647019673805,-0.006946976663614213,-0.14177895054341905,0.05126914824224352,-0.02316453623992197,0.6347137666807333,0.03477006281349704,-0.13770541767022315,0.05631657540435746,-0.026408606989415398
CAP8,S07,V2,0,PER,1.5152259817428109,0.10937366392442782,-0.05489486792900533,0.07012448614502072,-0.02316453623992197,0.56242832520986,0.03592370852090543,-0.17515169495620864,0.06669231141461889,-0.08623523007666448
CAP8,S07,J_FULL,0,BOOK,-0.11039647019673805,-0.006946976663614213,-0.14177895054341905,0.05126914824224352,-0.02316453623992197,1.0082169081092376,0.06947189276509436,-0.13659357242545545,0.06894471659901243,-0.026408606989415398
CAP8,S07,J_FULL,0,PER,1.5152259817428109,0.10937366392442782,-0.05489486792900533,0.07012448614502072,-0.02316453623992197,0.9245411554761568,0.06734698435005404,-0.14034597817699568,0.07337178198864891,-0.028224999262652456
CAP8,S07,J_P3,3,BOOK,-0.11039647019673805,-0.006946976663614213,-0.14177895054341905,0.05126914824224352,-0.02316453623992197,1.005852392277943,0.07045329870030881,-0.14252197312244086,0.0700983866539008,-0.027653450661129234
CAP8,S07,J_P3,3,PER,1.5152259817428109,0.10937366392442782,-0.05489486792900533,0.07012448614502072,-0.02316453623992197,0.8994666577459578,0.06660922628427812,-0.16188441346476334,0.07476271392726605,-0.028224999262652456
CAP8,S07,J_P5,5,BOOK,-0.11039647019673805,-0.006946976663614213,-0.14177895054341905,0.05126914824224352,-0.02316453623992197,0.9931623937908707,0.07098955601410983,-0.14415281172295924,0.07160558741906932,-0.027653450661129234
CAP8,S07,J_P5,5,PER,1.5152259817428109,0.10937366392442782,-0.05489486792900533,0.07012448614502072,-0.02316453623992197,0.9079733764722434,0.06788647761456756,-0.1448126352569541,0.07543587208067425,-0.028224999262652456
CAP8,S07,J_P10,10,BOOK,-0.11039647019673805,-0.006946976663614213,-0.14177895054341905,0.05126914824224352,-0.02316453623992197,0.9866479343771715,0.07152019949395028,-0.14536241533245275,0.07265734057580286,-0.027653450661129234
CAP8,S07,J_P10,10,PER,1.5152259817428109,0.10937366392442782,-0.05489486792900533,0.07012448614502072,-0.02316453623992197,0.9194136772918575,0.06948201561543876,-0.14657496394336245,0.07618296711080719,-0.028224999262652456
CAP5,OFF,V2,0,BOOK,1.6631851665233996,0.12824471825242267,-0.09449319477272966,0.07421025412225916,-0.020717823528550006,0.5248738207680761,0.023728594693191774,-0.15934948475436128,0.046743709162192525,-0.02835007462710761
CAP5,OFF,V2,0,PER,2.1745248796579064,0.19298025797437623,-0.05120214052575578,0.0827310899711619,-0.0176235591266865,0.4798715656497142,0.026423529948637947,-0.13698023097370438,0.05781748579134617,-0.05181797871663933
CAP5,OFF,J_FULL,0,BOOK,1.6631851665233996,0.12824471825242267,-0.09449319477272966,0.07421025412225916,-0.020717823528550006,0.8872597277195944,0.05011219424658786,-0.13630945163321917,0.056917767524467325,-0.02835007462710761
CAP5,OFF,J_FULL,0,PER,2.1745248796579064,0.19298025797437623,-0.05120214052575578,0.0827310899711619,-0.0176235591266865,0.7813189349879271,0.0487003035918101,-0.13004537024898477,0.06341317036093846,-0.03177969281168337
CAP5,OFF,J_P3,3,BOOK,1.6631851665233996,0.12824471825242267,-0.09449319477272966,0.07421025412225916,-0.020717823528550006,0.9304660327973032,0.05526903652365078,-0.13883265503549402,0.05971425017098451,-0.02835007462710761
CAP5,OFF,J_P3,3,PER,2.1745248796579064,0.19298025797437623,-0.05120214052575578,0.0827310899711619,-0.0176235591266865,0.7838958222714436,0.04979756609922892,-0.14288523577123735,0.06463811942935713,-0.03177969281168337
CAP5,OFF,J_P5,5,BOOK,1.6631851665233996,0.12824471825242267,-0.09449319477272966,0.07421025412225916,-0.020717823528550006,0.8816023803615435,0.055111356016088076,-0.14031320229603683,0.06308902515508263,-0.02835007462710761
CAP5,OFF,J_P5,5,PER,2.1745248796579064,0.19298025797437623,-0.05120214052575578,0.0827310899711619,-0.0176235591266865,0.75498060062476,0.04889325135390843,-0.1452163764044322,0.0660977840415149,-0.03177969281168337
CAP5,OFF,J_P10,10,BOOK,1.6631851665233996,0.12824471825242267,-0.09449319477272966,0.07421025412225916,-0.020717823528550006,0.885778047718678,0.056015032938945275,-0.1406543158315181,0.06380976912087048,-0.02835007462710761
CAP5,OFF,J_P10,10,PER,2.1745248796579064,0.19298025797437623,-0.05120214052575578,0.0827310899711619,-0.0176235591266865,0.7691880786455334,0.050526304918769194,-0.14610950401696332,0.06697558324723685,-0.03177969281168337
CAP5,S05,V2,0,BOOK,1.6631851665233996,0.12824471825242267,-0.09449319477272966,0.07421025412225916,-0.020717823528550006,0.5138667923027161,0.024245437544115456,-0.16020794320455223,0.048930015569885216,-0.028948109706537835
CAP5,S05,V2,0,PER,2.1745248796579064,0.19298025797437623,-0.05120214052575578,0.0827310899711619,-0.0176235591266865,0.38060254102993707,0.02024935883254031,-0.15563016849335864,0.05692941860419812,-0.074634745172255
CAP5,S05,J_FULL,0,BOOK,1.6631851665233996,0.12824471825242267,-0.09449319477272966,0.07421025412225916,-0.020717823528550006,0.9527498988724254,0.055832343426733155,-0.12905931216292932,0.058827656881894876,-0.028948109706537835
CAP5,S05,J_FULL,0,PER,2.1745248796579064,0.19298025797437623,-0.05120214052575578,0.0827310899711619,-0.0176235591266865,0.8277403291438905,0.05023935698556259,-0.13094303894494874,0.06148907854951822,-0.030640087965816777
CAP5,S05,J_P3,3,BOOK,1.6631851665233996,0.12824471825242267,-0.09449319477272966,0.07421025412225916,-0.020717823528550006,0.9421440874474118,0.05627505455329884,-0.13633169046538118,0.06000865037170671,-0.028948109706537835
CAP5,S05,J_P3,3,PER,2.1745248796579064,0.19298025797437623,-0.05120214052575578,0.0827310899711619,-0.0176235591266865,0.8173325894773019,0.050518383718965554,-0.13566879101322604,0.06268725713780074,-0.030640087965816777
CAP5,S05,J_P5,5,BOOK,1.6631851665233996,0.12824471825242267,-0.09449319477272966,0.07421025412225916,-0.020717823528550006,0.92034529414142,0.056401714568555805,-0.13781653746657785,0.06166945770114255,-0.028948109706537835
CAP5,S05,J_P5,5,PER,2.1745248796579064,0.19298025797437623,-0.05120214052575578,0.0827310899711619,-0.0176235591266865,0.7991923421248113,0.05048355316553477,-0.13308576857728782,0.06418703630838489,-0.030640087965816777
CAP5,S05,J_P10,10,BOOK,1.6631851665233996,0.12824471825242267,-0.09449319477272966,0.07421025412225916,-0.020717823528550006,0.9247329778215277,0.05747967141745303,-0.1381586416490821,0.06253816892197875,-0.028948109706537835
CAP5,S05,J_P10,10,PER,2.1745248796579064,0.19298025797437623,-0.05120214052575578,0.0827310899711619,-0.0176235591266865,0.8014559885220517,0.05127955379186111,-0.13455268860592295,0.0650177878226652,-0.030640087965816777
CAP5,S07,V2,0,BOOK,1.6631851665233996,0.12824471825242267,-0.09449319477272966,0.07421025412225916,-0.020717823528550006,0.5339013318351409,0.02453915800366513,-0.16427748873732217,0.0475027040751237,-0.029023254681826007
CAP5,S07,V2,0,PER,2.1745248796579064,0.19298025797437623,-0.05120214052575578,0.0827310899711619,-0.0176235591266865,0.33471339589365323,0.017804636973720367,-0.16795396446041477,0.05771751951171866,-0.08623523007666448
CAP5,S07,J_FULL,0,BOOK,1.6631851665233996,0.12824471825242267,-0.09449319477272966,0.07421025412225916,-0.020717823528550006,0.9714728541926839,0.056218173746118705,-0.13027090723914225,0.05802050609027874,-0.029023254681826007
CAP5,S07,J_FULL,0,PER,2.1745248796579064,0.19298025797437623,-0.05120214052575578,0.0827310899711619,-0.0176235591266865,0.8234654592577322,0.050268757632204286,-0.12954003720350993,0.06186907350818495,-0.031095929904163412
CAP5,S07,J_P3,3,BOOK,1.6631851665233996,0.12824471825242267,-0.09449319477272966,0.07421025412225916,-0.020717823528550006,0.960363531445248,0.05667866177507852,-0.13709993904995343,0.059217987334292885,-0.029023254681826007
CAP5,S07,J_P3,3,PER,2.1745248796579064,0.19298025797437623,-0.05120214052575578,0.0827310899711619,-0.0176235591266865,0.8115537096104314,0.050650491211344795,-0.1379689221981123,0.06333754650648002,-0.031095929904163412
CAP5,S07,J_P5,5,BOOK,1.6631851665233996,0.12824471825242267,-0.09449319477272966,0.07421025412225916,-0.020717823528550006,0.9431730374023466,0.05719092274728532,-0.13858346525288268,0.06091901489115008,-0.029023254681826007
CAP5,S07,J_P5,5,PER,2.1745248796579064,0.19298025797437623,-0.05120214052575578,0.0827310899711619,-0.0176235591266865,0.7936834590281665,0.05061380300283447,-0.1353965579022125,0.06484032925983636,-0.031095929904163412
CAP5,S07,J_P10,10,BOOK,1.6631851665233996,0.12824471825242267,-0.09449319477272966,0.07421025412225916,-0.020717823528550006,0.9241028721315658,0.05780653684443515,-0.13892526512752845,0.06294167523771868,-0.029023254681826007
CAP5,S07,J_P10,10,PER,2.1745248796579064,0.19298025797437623,-0.05120214052575578,0.0827310899711619,-0.0176235591266865,0.7989855351025942,0.051598464331415794,-0.13629994583187188,0.06564853009144402,-0.031095929904163412
