cap,tamed,subset,scheme,ov,IS_sh,IS_dd,OOS_sh,OOS_cagr,OOS_dd,OOS_vol,OOS_worst
NOCAP,True,CORE3,RP05,V2,1.4894846818418113,-0.06558356087760264,0.5458483266922171,0.02321009138656649,-0.11879019489137388,0.04377666567088274,-0.025455174179576146
NOCAP,True,CORE3,RP05,V3,1.552478203578491,-0.06558356087760264,0.48990317983571735,0.03507577393979355,-0.15222015846977965,0.0762985898734141,-0.06689575156186761
NOCAP,True,CORE3,RP07,OFF,1.5608230410187305,-0.06574108945982848,0.5663275343487116,0.0508192889965744,-0.1656374273304596,0.09552941980993865,-0.07449322519869345
NOCAP,True,CORE3,RP07,V2,1.4782349429444617,-0.06599127078898004,0.5455277263532736,0.023185294497718667,-0.11839649674757424,0.04375614976683788,-0.025605064796030644
NOCAP,True,CORE3,RP07,V3,1.542217453538944,-0.06599127078898004,0.4916321163701728,0.035217084074044225,-0.15049999086574029,0.07630957283242792,-0.06737597011560566
NOCAP,True,CORE3B5,EQ,OFF,1.4067252975767475,-0.09076766725693008,0.6393749817956792,0.0579184271404205,-0.17693429109335934,0.09510642843324238,-0.07903068002001307
NOCAP,True,CORE3B5,EQ,V2,1.5156028390216691,-0.07560849975852124,0.5421491581196668,0.023408833115217798,-0.1433788285191534,0.044481393383344246,-0.0332913127520541
NOCAP,True,CORE3B5,EQ,V3,1.4365923138787744,-0.10022406684081908,0.530402760898894,0.039494310900330065,-0.1530964355569554,0.07886898813575996,-0.060771850375215375
NOCAP,True,CORE3B5,HLV,OFF,1.3980003948242876,-0.08507346947240046,0.6399545361019127,0.057390983240124704,-0.17065597081492534,0.09409081570700001,-0.08154883915056943
NOCAP,True,CORE3B5,HLV,V2,1.498892962253686,-0.07527749337226741,0.5037046547567878,0.021075210495888008,-0.1497410882733894,0.043236679953160446,-0.02935852272054671
NOCAP,True,CORE3B5,HLV,V3,1.3982892708228614,-0.09674965769257349,0.5574728258771497,0.04117986843311616,-0.14588593296653862,0.07779797825547927,-0.06284401676903076
NOCAP,True,CORE3B5,RP05,OFF,1.4263474139401642,-0.08418813264004399,0.640467410854616,0.05710316889400646,-0.16919440282204468,0.09350527132776486,-0.08037413907758768
NOCAP,True,CORE3B5,RP05,V2,1.5257608453650762,-0.07439927333291585,0.5141067067296681,0.021338685681257186,-0.15320546684178593,0.04283065975906607,-0.0287268894574711
NOCAP,True,CORE3B5,RP05,V3,1.4071614175531084,-0.09564882541581177,0.5531317041492536,0.04064740920692067,-0.14866382299034075,0.07743392272180388,-0.06266473084869598
NOCAP,True,CORE3B5,RP07,OFF,1.4132659602722868,-0.08386806008864633,0.6397023958043916,0.05714460249323805,-0.16903463008204822,0.09370745883280085,-0.08112828827774307
NOCAP,True,CORE3B5,RP07,V2,1.5099976739070322,-0.07470776382608668,0.5236383557352382,0.022087921268121313,-0.14577883178205386,0.043507392338021166,-0.028513556211546314
NOCAP,True,CORE3B5,RP07,V3,1.3923605148053302,-0.09568343688655612,0.5575364736750091,0.04099508820660347,-0.14653833590883514,0.07741924127647765,-0.06289166201495154
