Date,prob,prob_scaled,raw,wind5
2020-03-20,0.3954726,0.5856373231374662,0.0,0.0
2020-03-23,0.4628923,0.6958361672683891,0.0,0.0
2020-03-24,0.43983963,0.6581561348608499,0.0,0.0
2020-03-25,0.37534285,0.5527348650861279,0.0,0.0
2020-03-26,0.331281,0.48071491791795945,0.0,0.0
2020-03-27,0.338853,0.49309149374080685,0.0,0.0
2020-03-30,0.38852206,0.5742765487568514,0.0,0.0
2020-03-31,0.3949315,0.584752899266312,0.0,0.0
2020-04-01,0.38852206,0.5742765487568514,0.0,0.0
2020-04-02,0.55173874,0.8410574367822558,-2.9057685978032275e-05,0.0
2020-04-03,0.7792948,1.0,-0.006986096617527728,0.0
2020-04-06,0.5809618,0.8888231455724294,0.01401725020235143,0.0
2020-04-07,0.47789365,0.720356180962589,0.0046797113333001015,0.0
2020-04-08,0.607103,0.9315513989008386,-0.005703594604241476,0.0
2020-04-09,0.60216796,0.9234850011440554,-0.0025829875801637657,0.0
2020-04-13,0.10703878,0.11418657112271374,0.008020191995595337,1.0
2020-04-14,0.08866538,0.084154885928763,0.014125219301613284,1.0
2020-04-15,0.08788812,0.08288443997306595,0.00548911628156463,1.0
2020-04-16,0.09084493,0.0877174004243045,-0.004566151572050917,1.0
2020-04-17,0.20707557,0.27769867228849987,0.008823660914354521,1.0
2020-04-20,0.07243149,0.05762027000723766,0.21143449164834374,1.0
2020-04-21,0.166,0.21055983786263827,0.07199959534648269,0.0
2020-04-22,0.051235124,0.022974392130574096,0.00046527973863385626,0.0
2020-04-23,0.36122596,0.5296605405111235,0.00023775223431943436,0.0
2020-04-24,0.35937387,0.5266332544405824,3.705914260622086e-05,0.0
2020-04-27,0.5108531,0.7742290713772579,0.0015473259948022833,0.0
2020-04-28,0.30804327,0.4427323809807955,0.0013315626216627097,0.0
2020-04-29,0.12738082,0.1474360325583969,-2.7521869549927478e-05,0.0
2020-04-30,0.25957534,0.36351058523326407,-0.0013849456300855808,0.0
2020-05-01,0.30969352,0.4454297373928586,0.0011172227132636022,0.0
2020-05-04,0.19289058,0.2545130396860893,0.00022387493174145406,0.0
2020-05-05,0.2389474,0.3297938249324134,-0.00043280758886730106,0.0
2020-05-06,0.42751548,0.6380120610869805,-0.0016113776299147885,0.0
2020-05-07,0.1625983,0.20499969744066887,0.0006655484540448602,0.0
2020-05-08,0.15420002,0.19127254362488882,0.0009706237513084509,0.0
2020-05-11,0.18813567,0.24674103583023796,-0.0004743932371093034,0.0
2020-05-12,0.21346566,0.288143408395428,-0.002055465248463835,0.0
2020-05-13,0.26074907,0.3654290777283916,0.00014224516089273925,0.0
2020-05-14,0.32587826,0.47188402642720984,0.00028929636442860164,0.0
2020-05-15,0.4148155,0.617253674169295,-0.0005913365836202466,0.0
2020-05-18,0.39441878,0.5839148496805368,0.0011192816889705642,0.0
2020-05-19,0.51299566,0.7777311093231167,-0.0023540151022991953,0.0
2020-05-20,0.32563278,0.4714827816912164,-0.0011471418125975977,0.0
2020-05-21,0.33674586,0.4896473262267023,-0.0029807808359344893,0.0
2020-05-22,0.19720408,0.26156353857567055,0.002727509541161423,0.0
2020-05-26,0.119986065,0.13534916205983466,-0.0052210304860636735,0.0
2020-05-27,0.36148873,0.5300900384882091,-0.0022266440314677276,0.0
2020-05-28,0.21050438,0.2833031410714932,-0.013454846170144454,0.0
2020-05-29,0.4826945,0.7282032751135155,0.0,0.0
2020-06-01,0.52659935,0.7999666049125916,0.0,0.0
2020-06-02,0.5162089,0.7829831919922122,0.0,0.0
2020-06-03,0.6646103,1.0,0.0,0.0
2020-06-04,0.6214417,0.9549883392115156,0.0,0.0
2020-06-05,0.5405527,0.8227735953718824,0.0,0.0
2020-06-08,0.42345244,0.6313709419183279,0.0,0.0
2020-06-09,0.46429443,0.6981279922458103,0.0,0.0
2020-06-10,0.50811017,0.769745671715808,0.0,0.0
2020-06-11,0.397722,0.58931404405325,0.0,0.0
2020-06-12,0.48346126,0.7294565499183763,-4.418463922437475e-05,0.0
2020-06-15,0.47565117,0.7166908100557265,0.006676725173665314,0.0
2020-06-16,0.14942478,0.18346731785451187,0.006593123220835351,0.0
2020-06-17,0.09972095,0.10222542754701164,0.004175526659706271,0.0
2020-06-18,0.1497809,0.1840494076897375,0.0,0.0
2020-06-19,0.13335586,0.1572023498917205,0.0,0.0
2020-06-22,0.11121203,0.1210078290595713,0.0,0.0
2020-06-23,0.13992101,0.16793322313343378,-4.593825292956352e-05,0.0
2020-06-24,0.09491144,0.09436419459741792,0.0016510906630926533,0.0
2020-06-25,0.06447572,0.044616411341538306,-0.004954872727112781,0.0
2020-06-26,0.050637,0.02199674474193696,-0.005560681625063008,0.0
2020-06-29,0.07366212,0.059631754635546104,0.00013626388607142884,0.0
2020-06-30,0.08768078,0.0825455350392927,0.010619505380141595,0.0
2020-07-01,0.1253387,0.14409815568578047,0.004987463544722558,0.0
2020-07-02,0.05076489,0.02220578219165552,0.007067217312868763,0.0
2020-07-06,0.045131605,0.012998069186899691,0.0,0.0
2020-07-07,0.07843129,0.06742706741529848,0.0,0.0
2020-07-08,0.07108695,0.05542259408450761,0.0,0.0
2020-07-09,0.07348781,0.059346847490998146,0.0,0.0
2020-07-10,0.057651788,0.033462555417560255,0.0,0.0
2020-07-13,0.06842873,0.051077684016893936,0.0,0.0
2020-07-14,0.07501084,0.061836274662368323,0.0,0.0
2020-07-15,0.3673941,0.5397424660324405,0.0,0.0
2020-07-16,0.5186668,0.7870007054505492,0.0,0.0
2020-07-17,0.33157092,0.4811887929685536,0.0,0.0
2020-07-20,0.24635258,0.3418977326224791,0.0,0.0
2020-07-21,0.38151345,0.5628208337436701,0.0,0.0
2020-07-22,0.48965517,0.7395806117389083,0.0,0.0
2020-07-23,0.460675,0.692211958411049,0.0,0.0
2020-07-24,0.49676317,0.7511987828883696,0.0,0.0
2020-07-27,0.1080752,0.11588062084485476,0.0,0.0
2020-07-28,0.07149404,0.05608799444659165,0.0,0.0
2020-07-29,0.05951238,0.03650373063528488,0.0,0.0
2020-07-30,0.18912424,0.24835687765828676,0.0,0.0
2020-07-31,0.19954798,0.26539467806776856,0.0,0.0
2020-08-03,0.26376465,0.37035809919934354,0.0,0.0
2020-08-04,0.29292345,0.41801873516014504,0.0,0.0
2020-08-05,0.24579126,0.34098023297425323,0.0,0.0
2020-08-06,0.27370182,0.3866005952283231,0.0,0.0
2020-08-07,0.34933132,0.5102185110659099,-1.7693224569398262e-05,0.0
2020-08-10,0.48220047,0.7273957682556105,0.001734986584351431,0.0
2020-08-11,0.3516329,0.5139804788298167,0.002122355464178655,0.0
2020-08-12,0.32705703,0.47381075133224176,0.0017036367739198064,0.0
2020-08-13,0.43678293,0.6531598901610925,0.000514893665041681,0.0
2020-08-14,0.38061097,0.5613457222837511,-0.0008926505842562805,0.0
2020-08-17,0.3717932,0.5469329158903973,0.003930399872603374,0.0
2020-08-18,0.3885253,0.5742818584176774,-0.0011439225630413912,0.0
2020-08-19,0.3216747,0.4650132278934717,0.0015826632938103892,0.0
2020-08-20,0.33570036,0.48793844355298793,0.001449420765722615,0.0
2020-08-21,0.29882538,0.4276655607686426,0.0,0.0
2020-08-24,0.3284667,0.4761149005682774,-0.00013516978764199243,0.0
2020-08-25,0.067598596,0.0497208099353214,-0.004799087904892373,1.0
2020-08-26,0.070667386,0.054736807547601025,-0.0028920004560560493,1.0
2020-08-27,0.051787786,0.023877728623890367,-0.002449579888352239,1.0
2020-08-28,0.22275743,0.30333098685700755,0.006003718287495082,1.0
2020-08-31,0.08763546,0.08247145552827388,1.418829463473853e-05,1.0
2020-09-01,0.17195092,0.22028674679588675,0.0256125604195115,0.0
2020-09-02,0.29673326,0.4242459443467974,-0.009568457432170977,0.0
2020-09-03,0.2830134,0.40182056749218936,-0.011795837452093528,0.0
2020-09-04,0.407352,0.6050544605030279,0.012244515274605934,0.0
2020-09-08,0.6267143,0.9636064545693503,-0.0038147194256606706,0.0
2020-09-09,0.47527805,0.7160809297480129,0.0028542318789135596,0.0
2020-09-10,0.45830268,0.6883343472086029,-0.004058487180844268,0.0
2020-09-11,0.34033108,0.4955074381290951,0.007698748067472455,0.0
2020-09-14,0.51725316,0.7846900774540563,0.005612402057075692,0.0
2020-09-15,0.54266393,0.8262244852088675,-0.012288096038225654,0.0
2020-09-16,0.3123436,0.44976134895216513,-0.01864191496052646,0.0
2020-09-17,0.48461422,0.7313410898117085,0.01637262030616471,0.0
2020-09-18,0.40075386,0.5942696625408164,-0.006668422547520781,0.0
2020-09-21,0.4604453,0.6918365312919156,-0.004408793333396863,0.0
2020-09-22,0.52998847,0.8055061886660422,-0.011679631048712355,0.0
2020-09-23,0.58310723,0.8923298599168138,-0.0012811741225946193,0.0
2020-09-24,0.5940434,0.9102051984309821,0.00011272646881753353,0.0
2020-09-25,0.4427106,0.6628488033563205,0.00825982878993764,0.0
2020-09-28,0.47982457,0.7235123115550074,0.003816605798601617,0.0
2020-09-29,0.43004248,0.6421424900847169,0.0005463784370599337,0.0
2020-09-30,0.43823636,0.655535549324582,0.01134594690873601,0.0
2020-10-01,0.24995019,0.34777808456224046,0.012398280228492216,0.0
2020-10-02,0.3394569,0.494078554817101,-0.0002103919923094155,0.0
2020-10-05,0.25627604,0.35811782090852345,-0.002844526544341208,0.0
2020-10-06,0.27157205,0.38311945493837546,0.01826381523874738,0.0
2020-10-07,0.3489168,0.5095409691170288,-0.009896209270046766,0.0
2020-10-08,0.27802217,0.3936622979893719,0.0016829669421866893,0.0
2020-10-09,0.2945374,0.4206567597659146,0.013367604541049048,0.0
2020-10-12,0.22965921,0.3146120919689908,-0.006630022202481956,0.0
2020-10-13,0.4343683,0.6492131559429398,-0.005528256016131855,0.0
2020-10-14,0.654238,1.0,0.003018552208266686,0.0
2020-10-15,0.53076166,0.8067699853675857,-0.002211144911690028,0.0
2020-10-16,0.5790602,0.8857148993524137,-0.008404111152881083,0.0
2020-10-19,0.56146455,0.8569544638701566,-0.022273452505330124,0.0
2020-10-20,0.4812029,0.7257652152572,0.000390459742497927,0.0
2020-10-21,0.57145786,0.873288734220201,0.00040102952361968083,0.0
2020-10-22,0.588982,0.9019322597393181,0.006199750710947833,0.0
2020-10-23,0.4787674,0.7217843335873134,0.009214996021265673,0.0
2020-10-26,0.4406474,0.6594764380445778,0.0011720931399713554,0.0
2020-10-27,0.42558202,0.6348517899333677,0.011481820401543318,0.0
2020-10-28,0.46794283,0.7040913746156435,0.008079375700079473,0.0
2020-10-29,0.51293164,0.7776264749061065,0.0029349014137818826,0.0
2020-10-30,0.64878845,0.9996871099686496,0.0,0.0
2020-11-02,0.45070064,0.6759086692012366,-0.00010747060461177415,0.0
2020-11-03,0.44503456,0.6666473541961931,-0.00555506810639091,0.0
2020-11-04,0.5200563,0.7892718763344825,-0.00012247770094096078,0.0
2020-11-05,0.54720247,0.833642812069978,0.0051617796411826174,0.0
2020-11-06,0.4922324,0.7437931699857505,0.0,0.0
2020-11-09,0.45921746,0.6898295769246788,0.0,0.0
2020-11-10,0.62175417,0.9554990409004989,0.0,0.0
2020-11-11,0.52424455,0.7961176366511148,0.0,0.0
2020-11-12,0.5191334,0.7877633481100992,0.0,0.0
2020-11-13,0.4781724,0.7208117888314425,0.0,0.0
2020-11-16,0.6592847,1.0,-1.659034297214113e-05,0.0
2020-11-17,0.61942935,0.9516990773985715,0.002577347698490883,0.0
2020-11-18,0.52830374,0.8027524719092486,-0.0032827121288313624,0.0
2020-11-19,0.30711216,0.4412104568231358,0.0009498509198763818,0.0
2020-11-20,0.46493363,0.699172777616405,-0.005370297684746648,0.0
2020-11-23,0.3138065,0.45215249868577073,-0.0028533232257982053,0.0
2020-11-24,0.18962295,0.24917203237628044,0.0006936114388280479,0.0
2020-11-25,0.061094932,0.03909044272754505,0.0006681069326118403,0.0
2020-11-27,0.08229798,0.0737472443788895,0.0034929901052866133,0.0
2020-11-30,0.07827323,0.06716870857488023,0.005416161490667332,0.0
2020-12-01,0.083856165,0.07629412792589454,-0.00842522666067885,0.0
2020-12-02,0.4324995,0.6461585421685146,-0.0012337807381681961,0.0
2020-12-03,0.14954828,0.18366918239086694,-0.0012087368095362995,0.0
2020-12-04,0.05324647,0.02626197336279802,0.0009605538388337777,0.0
2020-12-07,0.12071627,0.1365426910022825,-0.0004726898418927046,0.0
2020-12-08,0.18770333,0.24603436381554125,-0.002429895496189833,0.0
2020-12-09,0.13882598,0.16614338031024492,-0.0011470083422706785,0.0
2020-12-10,0.17810516,0.23034597229936069,-0.0015074355829359095,0.0
2020-12-11,0.048803374,0.018999648233752466,0.0007996269630834077,0.0
2020-12-14,0.045177083,0.013072404438462878,0.0011233365201462567,0.0
2020-12-15,0.030945497,0.0,0.0017666245027306146,0.0
2020-12-16,0.029365484,0.0,-0.001342124754191106,0.0
2020-12-17,0.031186597,0.0,0.0013392852164202957,0.0
2020-12-18,0.028418407,0.0,-0.00022740352213416727,0.0
2020-12-21,0.019754928,0.0,-0.00011362931943367666,0.0
2020-12-22,0.038009565,0.0013569544571721856,0.0012440090809463298,0.0
2020-12-23,0.04942232,0.02001132738197239,-0.0002459717469995979,0.0
2020-12-24,0.07841641,0.06740273552921996,0.0002494119296903755,0.0
2020-12-28,0.093938194,0.09277340316459609,-0.0022473582320997245,0.0
2020-12-29,0.07092784,0.055162530307126895,0.0018574583545533639,0.0
2020-12-30,0.05220932,0.024566736273843873,0.0019102425809742135,0.0
2020-12-31,0.06513093,0.0456873553163854,-0.005004114663693819,0.0
2021-01-04,0.044884846,0.012594735903127251,-0.00462188745188277,0.0
2021-01-05,0.037157927,0.0,-0.004242208051401817,0.0
2021-01-06,0.020713104,0.0,-9.844198968277647e-07,0.0
