scale,ann,cagr,dd,sh,sortino,calmar,t,dsr,trades,win,avgw,avgl,pf,worst,expo,mode
0.3263113196273773,0.07508961686511856,0.07272832387528383,-0.12439657029502216,0.7508961686511855,0.8512288804333084,0.5846489473367267,3.1075682573968115,0.5077327938704145,225,0.5333333333333333,0.01627869800370281,-0.005278218652167383,3.5247168630095795,-0.059069379155653134,0.41835905767668563,unit
0.5227799885417744,0.07638676146869887,0.07411448734231496,-0.12109064034485206,0.7638676146869887,0.8690151402862794,0.6120579355369293,3.0516723462044917,0.5257566374647668,225,0.5288888888888889,0.016721298476524923,-0.005316112755733529,3.5311560578047883,-0.0571046613407105,0.41835905767668563,kelly
0.8093873767809706,0.07634113353856327,0.07407129330535955,-0.12388344111157545,0.7634113353856328,0.8711567479090059,0.5979111706999433,3.0825068661563093,0.5328774154059965,225,0.5333333333333333,0.016478986072672414,-0.005344649299303135,3.523734839375262,-0.057425655528989525,0.41835905767668563,anchor
1.0455599770835502,0.07638676146869876,0.07411448734231496,-0.12109064034485251,0.7638676146869877,0.8690151402862778,0.6120579355369271,3.0516723462044872,0.5257566374647655,225,0.5288888888888889,0.016721298476524902,-0.005316112755733517,3.5311560578047883,-0.05710466134071057,0.41835905767668563,kelly_half
