vol,ann,cagr,dd,sh,calmar,t,dsr,pf,mean_gear,dd_vol,dd_per_expo,mode
0.1272141922910912,0.07018450648092725,0.06430358935788916,-0.18941099661435312,0.5517034319593149,0.33949237640522706,2.0863498294387757,0.17276703601287463,2.3444897543058807,0.5155322898898346,1.4889140370513325,2.120563304150383,unit
0.08154983912555737,0.04517514993288395,0.04280738715499477,-0.13784643296547283,0.5539575603985005,0.3105440324721132,2.052847153148791,0.17917541377995766,2.340981391533993,0.5155322898898346,1.690333597755343,2.437970512115166,kelly
0.051355528036957115,0.0280091527427282,0.02706543472758116,-0.08618882291886476,0.5453970353994199,0.31402487945634955,2.0325654701613742,0.16377999254392422,2.316831824044435,0.5155322898898346,1.6782774165390817,2.3962138853738026,anchor
0.040774919562778685,0.022587574966441974,0.022003229852701534,-0.07094685510873289,0.5539575603985005,0.31013678927669824,2.052847153148791,0.17917541377995766,2.340981391533993,0.5155322898898346,1.7399630917603723,2.5095512007296095,kelly_half
